   0.52800   16.63020   18.45565 
   0.52900   16.66170   18.48801 
   0.53000   16.69319   18.52036 
   0.53100   16.72469   18.55270 
   0.53200   16.75619   18.58504 
   0.53300   16.78768   18.61736 
   0.53400   16.81918   18.64967 
   0.53500   16.85068   18.68197 
   0.53600   16.88217   18.71427 
   0.53700   16.91367   18.74655 
   0.53800   16.94517   18.77882 
   0.53900   16.97666   18.81109 
   0.54000   17.00816   18.84334 
   0.54100   17.03966   18.87559 
   0.54200   17.07115   18.90782 
   0.54300   17.10265   18.94005 
   0.54400   17.13415   18.97226 
   0.54500   17.16564   19.00446 
   0.54600   17.19714   19.03666 
   0.54700   17.22864   19.06885 
   0.54800   17.26013   19.10102 
   0.54900   17.29163   19.13319 
   0.55000   17.32313   19.16534 
   0.55100   17.35462   19.19749 
   0.55200   17.38612   19.22963 
   0.55300   17.41762   19.26175 
   0.55400   17.44911   19.29387 
   0.55500   17.48061   19.32598 
   0.55600   17.51211   19.35807 
   0.55700   17.54360   19.39016 
   0.55800   17.57510   19.42224 
   0.55900   17.60660   19.45431 
   0.56000   17.63809   19.48636 
   0.56100   17.66959   19.51841 
   0.56200   17.70109   19.55045 
   0.56300   17.73258   19.58248 
   0.56400   17.76408   19.61450 
   0.56500   17.79557   19.64651 
   0.56600   17.82707   19.67851 
   0.56700   17.85857   19.71049 
   0.56800   17.89006   19.74247 
   0.56900   17.92156   19.77444 
   0.57000   17.95306   19.80640 
   0.57100   17.98455   19.83835 
   0.57200   18.01605   19.87029 
   0.57300   18.04755   19.90223 
   0.57400   18.07904   19.93415 
   0.57500   18.11054   19.96606 
   0.57600   18.14204   19.99796 
   0.57700   18.17353   20.02985 
   0.57800   18.20503   20.06173 
   0.57900   18.23653   20.09360 
   0.58000   18.26802   20.12547 
   0.58100   18.29952   20.15732 
   0.58200   18.33102   20.18916 
   0.58300   18.36251   20.22099 
   0.58400   18.39401   20.25281 
   0.58500   18.42551   20.28463 
   0.58600   18.45700   20.31643 
   0.58700   18.48850   20.34822 
   0.58800   18.52000   20.38001 
   0.58900   18.55149   20.41178 
   0.59000   18.58299   20.44355 
   0.59100   18.61449   20.47530 
   0.59200   18.64598   20.50704 
   0.59300   18.67748   20.53878 
   0.59400   18.70898   20.57050 
   0.59500   18.74047   20.60222 
   0.59600   18.77197   20.63392 
   0.59700   18.80347   20.66562 
   0.59800   18.83496   20.69730 
   0.59900   18.86646   20.72898 
   0.60000   18.89796   20.76065 
   0.60100   18.92945   20.79230 
   0.60200   18.96095   20.82395 
   0.60300   18.99245   20.85559 
   0.60400   19.02394   20.88721 
   0.60500   19.05544   20.91883 
   0.60600   19.08694   20.95044 
   0.60700   19.11843   20.98203 
   0.60800   19.14993   21.01362 
   0.60900   19.18143   21.04520 
   0.61000   19.21292   21.07677 
   0.61100   19.24442   21.10833 
   0.61200   19.27591   21.13987 
   0.61300   19.30741   21.17141 
   0.61400   19.33891   21.20294 
   0.61500   19.37040   21.23446 
   0.61600   19.40190   21.26597 
   0.61700   19.43340   21.29747 
   0.61800   19.46489   21.32896 
   0.61900   19.49639   21.36044 
   0.62000   19.52789   21.39191 
   0.62100   19.55938   21.42337 
   0.62200   19.59088   21.45482 
   0.62300   19.62238   21.48626 
   0.62400   19.65387   21.51769 
   0.62500   19.68537   21.54911 
   0.62600   19.71687   21.58052 
   0.62700   19.74836   21.61192 
   0.62800   19.77986   21.64332 
   0.62900   19.81136   21.67470 
   0.63000   19.84285   21.70607 
   0.63100   19.87435   21.73743 
   0.63200   19.90585   21.76878 
   0.63300   19.93734   21.80013 
   0.63400   19.96884   21.83146 
   0.63500   20.00034   21.86278 
   0.63600   20.03183   21.89410 
   0.63700   20.06333   21.92540 
   0.63800   20.09483   21.95669 
   0.63900   20.12632   21.98798 
   0.64000   20.15782   22.01925 
   0.64100   20.18932   22.05051 
   0.64200   20.22081   22.08177 
   0.64300   20.25231   22.11301 
   0.64400   20.28381   22.14425 
   0.64500   20.31530   22.17547 
   0.64600   20.34680   22.20669 
   0.64700   20.37830   22.23789 
   0.64800   20.40979   22.26909 
   0.64900   20.44129   22.30027 
   0.65000   20.47279   22.33145 
   0.65100   20.50428   22.36262 
   0.65200   20.53578   22.39377 
   0.65300   20.56728   22.42492 
   0.65400   20.59877   22.45606 
   0.65500   20.63027   22.48718 
   0.65600   20.66176   22.51830 
   0.65700   20.69326   22.54941 
   0.65800   20.72476   22.58051 
   0.65900   20.75625   22.61159 
   0.66000   20.78775   22.64267 
   0.66100   20.81925   22.67374 
   0.66200   20.85074   22.70480 
   0.66300   20.88224   22.73585 
   0.66400   20.91374   22.76689 
   0.66500   20.94523   22.79791 
   0.66600   20.97673   22.82893 
   0.66700   21.00823   22.85994 
   0.66800   21.03972   22.89094 
   0.66900   21.07122   22.92193 
   0.67000   21.10272   22.95291 
